ID,MONTHS_BALANCE,STATUS
5003393,-11,0
5003393,-12,C
5003393,-13,C
5003393,-14,C
5003393,-15,0
5003393,-16,X
5003393,-17,X
5003393,-18,1
5003393,-19,0
5003394,0,X
5003394,-1,0
5003394,-2,0
5003394,-3,0
5003394,-4,0
5003394,-5,X
5003394,-6,0
5003394,-7,C
5003394,-8,C
5003394,-9,X
5003394,-10,C
5003394,-11,0
5003394,-12,1
5003394,-13,0
5003394,-14,0
5003394,-15,0
5003394,-16,0
5003394,-17,X
5003394,-18,C
5003394,-19,C
5003394,-20,C
5003394,-21,0
5003395,0,C
5003395,-1,0
5003395,-2,0
5003395,-3,C
5003395,-4,C
5003395,-5,3
5003395,-6,1
5003395,-7,C
5003395,-8,1
5003395,-9,2
5003395,-10,0
5003395,-11,5
5003395,-12,0
5003395,-13,C
5003395,-14,X
5003396,0,C
5003396,-1,C
5003396,-2,X
5003396,-3,C
5003396,-4,0
5003396,-5,C
5003396,-6,X
5003396,-7,C
5003396,-8,0
5003396,-9,C
5003396,-10,C
5003396,-11,0
5003396,-12,C
5003396,-13,0
5003396,-14,X
5003396,-15,C
5003396,-16,0
5003396,-17,C
5003396,-18,1
5003396,-19,X
5003396,-20,C
5003396,-21,C
5003397,0,C
5003397,-1,C
5003397,-2,C
5003397,-3,C
5003397,-4,C
5003397,-5,C
5003397,-6,X
5003397,-7,X
5003397,-8,C
5003397,-9,C
5003397,-10,0
5003397,-11,C
5003397,-12,0
5003397,-13,X
5003397,-14,C
5003397,-15,C
5003397,-16,0
5003397,-17,C
5003397,-18,C
5003397,-19,0
5003397,-20,C
5003397,-21,X
5003398,0,0
5003398,-1,C
5003398,-2,C
5003398,-3,0
5003398,-4,C
5003398,-5,X
5003398,-6,C
5003398,-7,X
5003398,-8,C
5003398,-9,C
5003398,-10,0
5003398,-11,C
5003398,-12,X
5003398,-13,C
5003398,-14,C
5003398,-15,0
5003398,-16,1
5003398,-17,0
5003398,-18,X
5003398,-19,C
5003398,-20,X
5003398,-21,C
5003398,-22,X
5003399,0,0
5003399,-1,C
5003399,-2,C
5003399,-3,C
5003399,-4,C
5003399,-5,C
5003399,-6,C
5003399,-7,0
5003399,-8,C
5003399,-9,X
5003399,-10,X
5003399,-11,X
5003399,-12,X
5003399,-13,X
5003399,-14,C
5003399,-15,0
5003399,-16,C
5003399,-17,0
5003399,-18,1
5003399,-19,X
5003399,-20,X
5003399,-21,0
5003400,0,X
5003400,-1,0
5003400,-2,C
5003400,-3,1
5003400,-4,0
5003400,-5,C
5003400,-6,X
5003400,-7,C
5003400,-8,C
5003400,-9,C
5003400,-10,0
5003400,-11,C
5003400,-12,1
5003400,-13,C
5003400,-14,0
5003400,-15,C
5003400,-16,C
5003400,-17,C
5003400,-18,C
5003400,-19,0
5003400,-20,C
5003400,-21,C
5003400,-22,X
5003401,0,3
5003401,-1,0
5003401,-2,C
5003401,-3,5
5003401,-4,C
5003401,-5,C
5003401,-6,0
5003401,-7,C
5003401,-8,1
5003401,-9,C
5003401,-10,0
5003401,-11,1
5003401,-12,C
5003401,-13,C
5003402,0,C
5003402,-1,C
5003402,-2,2
5003402,-3,0
5003402,-4,C
5003402,-5,C
5003402,-6,0
5003402,-7,X
5003402,-8,0
5003402,-9,C
5003402,-10,C
5003402,-11,0
5003402,-12,0
5003402,-13,C
5003402,-14,C
5003402,-15,C
5003402,-16,0
5003402,-17,X
5003402,-18,C
5003402,-19,C
5003403,0,C
5003403,-1,C
5003403,-2,0
5003403,-3,C
5003403,-4,0
5003403,-5,0
5003403,-6,0
5003403,-7,X
5003403,-8,0
5003403,-9,C
5003403,-10,X
5003403,-11,1
5003403,-12,X
5003403,-13,X
5003403,-14,0
5003404,0,C
5003404,-1,0
5003404,-2,X
5003404,-3,C
5003404,-4,C
5003404,-5,C
5003404,-6,C
5003404,-7,1
5003404,-8,C
5003404,-9,X
5003404,-10,C
5003404,-11,X
5003405,0,0
5003405,-1,0
5003405,-2,0
5003405,-3,C
5003405,-4,C
5003405,-5,C
5003405,-6,0
5003405,-7,1
5003405,-8,C
5003405,-9,0
5003405,-10,X
5003405,-11,C
5003405,-12,0
5003405,-13,C
5003405,-14,0
5003405,-15,0
5003405,-16,C
5003405,-17,C
5003406,0,0
5003406,-1,C
5003406,-2,0
5003406,-3,C
5003406,-4,1
5003406,-5,0
5003406,-6,0
5003406,-7,C
5003406,-8,0
5003406,-9,0
5003406,-10,C
5003406,-11,0
5003406,-12,X
5003406,-13,C
5003406,-14,C
5003406,-15,0
5003406,-16,C
5003406,-17,C
5003406,-18,C
5003406,-19,0
5003406,-20,0
5003406,-21,1
5003406,-22,X
5003407,0,0
5003407,-1,C
5003407,-2,0
5003407,-3,5
5003407,-4,C
5003407,-5,0
5003407,-6,C
5003407,-7,0
5003407,-8,0
5003407,-9,C
5003407,-10,5
5003407,-11,0
5003407,-12,0
5003407,-13,5
5003407,-14,0
5003407,-15,X
5003408,0,C
5003408,-1,0
5003408,-2,X
5003408,-3,C
5003408,-4,C
5003408,-5,0
5003408,-6,C
5003408,-7,C
5003408,-8,0
5003408,-9,C
5003408,-10,0
5003408,-11,C
5003408,-12,C
5003408,-13,0
5003408,-14,C
5003408,-15,0
5003408,-16,0
5003408,-17,C
5003408,-18,C
5003408,-19,1
5003408,-20,C
5003408,-21,0
5003408,-22,C
5003408,-23,C
5003409,0,C
5003409,-1,X
5003409,-2,C
5003409,-3,C
5003409,-4,0
5003409,-5,C
5003409,-6,0
5003409,-7,C
5003409,-8,0
5003409,-9,C
5003409,-10,C
5003409,-11,X
5003409,-12,C
5003409,-13,C
5003409,-14,C
5003409,-15,X
5003409,-16,0
5003409,-17,C
5003409,-18,1
5003409,-19,C
5003409,-20,C
5003409,-21,0
5003410,0,0
5003410,-1,X
5003410,-2,C
5003410,-3,C
5003410,-4,1
5003410,-5,C
5003410,-6,C
5003410,-7,C
5003410,-8,1
5003410,-9,1
5003410,-10,X
5003410,-11,0
5003411,0,0
5003411,-1,C
5003411,-2,C
5003411,-3,C
5003411,-4,0
5003411,-5,0
5003411,-6,X
5003411,-7,1
5003411,-8,0
5003411,-9,C
5003411,-10,X
5003411,-11,X
5003411,-12,C
5003412,0,C
5003412,-1,C
5003412,-2,C
5003412,-3,C
5003412,-4,X
5003412,-5,C
5003412,-6,C
5003412,-7,0
5003412,-8,C
5003412,-9,1
5003412,-10,0
5003412,-11,X
5003412,-12,C
5003412,-13,0
5003413,0,C
5003413,-1,X
5003413,-2,C
5003413,-3,0
5003413,-4,C
5003413,-5,C
5003413,-6,0
5003413,-7,0
5003413,-8,X
5003413,-9,0
5003413,-10,C
5003413,-11,C
5003413,-12,C
5003413,-13,0
5003413,-14,X
5003413,-15,0
5003413,-16,0
5003413,-17,0
5003413,-18,X
5003413,-19,C
5003413,-20,C
5003414,0,0
5003414,-1,C
5003414,-2,0
5003414,-3,0
5003414,-4,5
5003414,-5,1
5003414,-6,0
5003414,-7,X
5003414,-8,0
5003414,-9,0
5003414,-10,3
5003414,-11,C
5003414,-12,X
5003414,-13,0
5003414,-14,5
5003414,-15,C
5003414,-16,0
5003414,-17,C
5003415,0,0
5003415,-1,0
5003415,-2,C
5003415,-3,C
5003415,-4,X
5003415,-5,C
5003415,-6,1
5003415,-7,C
5003415,-8,C
5003415,-9,C
5003415,-10,0
5003415,-11,C
5003415,-12,C
5003415,-13,0
5003415,-14,C
5003415,-15,0
5003415,-16,C
5003415,-17,0
5003415,-18,C
5003416,0,0
5003416,-1,X
5003416,-2,C
5003416,-3,C
5003416,-4,C
5003416,-5,0
5003416,-6,0
5003416,-7,C
5003416,-8,X
5003416,-9,0
5003416,-10,X
5003416,-11,X
5003416,-12,X
5003416,-13,0
5003416,-14,X
5003416,-15,C
5003416,-16,C
5003416,-17,C
5003416,-18,X
5003416,-19,C
5003416,-20,X
5003416,-21,0
5003416,-22,C
5003417,0,0
5003417,-1,C
5003417,-2,C
5003417,-3,0
5003417,-4,3
5003417,-5,C
5003417,-6,0
5003417,-7,C
5003417,-8,0
5003417,-9,2
5003417,-10,0
5003417,-11,1
5003417,-12,C
5003417,-13,0
5003417,-14,C
5003417,-15,0
5003417,-16,2
5003417,-17,0
5003417,-18,X
5003417,-19,C
5003418,0,C
5003418,-1,C
5003418,-2,0
5003418,-3,X
5003418,-4,C
5003418,-5,X
5003418,-6,C
5003418,-7,C
5003418,-8,1
5003418,-9,1
5003418,-10,0
5003418,-11,0
5003418,-12,0
5003418,-13,0
5003418,-14,0
5003418,-15,C
5003418,-16,0
5003418,-17,C
5003418,-18,C
5003418,-19,X
5003418,-20,C
5003418,-21,C
5003418,-22,C
5003418,-23,C
5003419,0,X
5003419,-1,1
5003419,-2,0
5003419,-3,1
5003419,-4,C
5003419,-5,C
5003419,-6,C
5003419,-7,X
5003419,-8,0
5003419,-9,C
5003419,-10,0
5003419,-11,X
5003419,-12,X
5003419,-13,C
5003419,-14,0
5003419,-15,0
5003420,0,1
5003420,-1,C
5003420,-2,C
5003420,-3,X
5003420,-4,C
5003420,-5,X
5003420,-6,C
5003420,-7,C
5003420,-8,0
5003420,-9,C
5003420,-10,X
5003420,-11,C
5003420,-12,0
5003420,-13,0
5003420,-14,0
5003420,-15,C
5003420,-16,C
5003420,-17,C
5003420,-18,C
5003420,-19,X
5003420,-20,C
5003420,-21,C
5003421,0,X
5003421,-1,0
5003421,-2,C
5003421,-3,C
5003421,-4,C
5003421,-5,0
5003421,-6,C
5003421,-7,0
5003421,-8,0
5003421,-9,X
5003421,-10,C
5003421,-11,0
5003421,-12,0
5003421,-13,C
5003421,-14,C
5003421,-15,C
5003421,-16,C
5003421,-17,C
5003421,-18,C
5003421,-19,C
5003422,0,C
5003422,-1,1
5003422,-2,1
5003422,-3,C
5003422,-4,C
5003422,-5,C
5003422,-6,C
5003422,-7,C
5003422,-8,X
5003422,-9,C
5003422,-10,C
5003422,-11,X
5003422,-12,0
5003423,0,C
5003423,-1,C
5003423,-2,X
5003423,-3,X
5003423,-4,C
5003423,-5,C
5003423,-6,C
5003423,-7,C
5003423,-8,C
5003423,-9,X
5003423,-10,C
5003423,-11,0
5003423,-12,X
5003423,-13,0
5003423,-14,C
5003423,-15,C
5003423,-16,C
5003423,-17,X
5003423,-18,C
5003423,-19,C
5003423,-20,0
5003423,-21,0
5003423,-22,C
5003423,-23,C
5003424,0,C
5003424,-1,0
5003424,-2,0
5003424,-3,1
5003424,-4,C
5003424,-5,C
5003424,-6,C
5003424,-7,C
5003424,-8,0
5003424,-9,X
5003424,-10,C
5003424,-11,0
5003425,0,C
5003425,-1,C
5003425,-2,C
5003425,-3,0
5003425,-4,0
5003425,-5,C
5003425,-6,0
5003425,-7,X
5003425,-8,C
5003425,-9,0
5003425,-10,C
5003425,-11,X
5003425,-12,0
5003425,-13,0
5003425,-14,C
5003425,-15,C
5003425,-16,C
5003425,-17,C
5003425,-18,C
5003425,-19,C
5003425,-20,0
5003425,-21,C
5003425,-22,0
5003426,0,0
5003426,-1,X
5003426,-2,X
5003426,-3,C
5003426,-4,0
5003426,-5,0
5003426,-6,0
5003426,-7,X
5003426,-8,C
5003426,-9,X
5003426,-10,C
5003426,-11,0
5003426,-12,1
5003426,-13,C
5003426,-14,C
5003426,-15,0
5003426,-16,0
5003426,-17,0
5003426,-18,C
5003426,-19,X
5003426,-20,C
5003426,-21,0
5003426,-22,C
5003427,0,C
5003427,-1,C
5003427,-2,0
5003427,-3,C
5003427,-4,C
5003427,-5,C
5003427,-6,C
5003427,-7,0
5003427,-8,1
5003427,-9,C
5003427,-10,C
5003427,-11,0
5003427,-12,0
5003427,-13,C
5003427,-14,C
5003427,-15,C
5003428,0,C
5003428,-1,1
5003428,-2,3
5003428,-3,C
5003428,-4,C
5003428,-5,C
5003428,-6,X
5003428,-7,C
5003428,-8,0
5003428,-9,C
5003428,-10,0
5003428,-11,C
5003428,-12,0
5003428,-13,C
5003428,-14,1
5003428,-15,0
5003428,-16,3
5003428,-17,C
5003428,-18,X
5003428,-19,0
5003428,-20,2
5003428,-21,C
5003428,-22,X
5003428,-23,C
5003429,0,C
5003429,-1,0
5003429,-2,X
5003429,-3,C
5003429,-4,X
5003429,-5,C
5003429,-6,C
5003429,-7,0
5003429,-8,0
5003429,-9,X
5003429,-10,0
5003429,-11,C
5003429,-12,0
5003429,-13,X
5003429,-14,C
5003430,0,1
5003430,-1,C
5003430,-2,0
5003430,-3,1
5003430,-4,0
5003430,-5,X
5003430,-6,1
5003430,-7,0
5003430,-8,X
5003430,-9,0
5003430,-10,C
5003430,-11,0
5003430,-12,0
5003430,-13,C
5003430,-14,0
5003430,-15,C
5003430,-16,C
5003430,-17,C
5003430,-18,0
5003431,0,X
5003431,-1,C
5003431,-2,X
5003431,-3,0
5003431,-4,C
5003431,-5,0
5003431,-6,0
5003431,-7,X
5003431,-8,0
5003431,-9,0
5003431,-10,0
5003431,-11,0
5003431,-12,C
5003432,0,0
5003432,-1,C
5003432,-2,C
5003432,-3,X
5003432,-4,X
5003432,-5,X
5003432,-6,C
5003432,-7,C
5003432,-8,C
5003432,-9,0
5003432,-10,X
5003432,-11,0
5003432,-12,C
5003432,-13,C
5003432,-14,C
5003432,-15,C
5003433,0,0
5003433,-1,0
5003433,-2,X
5003433,-3,0
5003433,-4,0
5003433,-5,4
5003433,-6,0
5003433,-7,1
5003433,-8,X
5003433,-9,C
5003433,-10,X
5003433,-11,2
5003433,-12,2
5003433,-13,C
5003434,0,1
5003434,-1,C
5003434,-2,C
5003434,-3,C
5003434,-4,C
5003434,-5,X
5003434,-6,0
5003434,-7,X
5003434,-8,X
5003434,-9,C
5003434,-10,C
5003434,-11,C
5003434,-12,C
5003434,-13,0
5003434,-14,C
5003434,-15,C
5003434,-16,C
5003434,-17,0
5003434,-18,0
5003434,-19,0
5003434,-20,C
5003435,0,C
5003435,-1,C
5003435,-2,1
5003435,-3,0
5003435,-4,0
5003435,-5,0
5003435,-6,0
5003435,-7,C
5003435,-8,X
5003435,-9,X
5003435,-10,C
5003435,-11,0
5003435,-12,C
5003435,-13,C
5003435,-14,C
5003435,-15,C
5003435,-16,X
5003435,-17,1
5003435,-18,0
5003435,-19,C
5003435,-20,C
5003435,-21,X
5003435,-22,1
5003436,0,C
5003436,-1,1
5003436,-2,X
5003436,-3,0
5003436,-4,0
5003436,-5,C
5003436,-6,1
5003436,-7,1
5003436,-8,C
5003436,-9,C
5003436,-10,C
5003436,-11,0
5003437,0,1
5003437,-1,C
5003437,-2,1
5003437,-3,0
5003437,-4,C
5003437,-5,X
5003437,-6,0
5003437,-7,C
5003437,-8,X
5003437,-9,X
5003437,-10,X
5003437,-11,X
5003437,-12,0
5003437,-13,C
5003438,0,C
5003438,-1,C
5003438,-2,0
5003438,-3,0
5003438,-4,C
5003438,-5,C
5003438,-6,0
5003438,-7,X
5003438,-8,C
5003438,-9,0
5003438,-10,X
5003438,-11,C
5003438,-12,C
5003438,-13,C
5003438,-14,1
5003438,-15,0
5003438,-16,C
5003438,-17,C
5003438,-18,C
5003438,-19,C
5003438,-20,0
5003438,-21,C
5003438,-22,C
5003438,-23,0
5003439,0,0
5003439,-1,1
5003439,-2,0
5003439,-3,0
5003439,-4,C
5003439,-5,C
5003439,-6,0
5003439,-7,0
5003439,-8,C
5003439,-9,0
5003439,-10,0
5003439,-11,C
5003440,0,C
5003440,-1,0
5003440,-2,0
5003440,-3,1
5003440,-4,C
5003440,-5,X
5003440,-6,C
5003440,-7,0
5003440,-8,C
5003440,-9,0
5003440,-10,C
5003440,-11,X
5003440,-12,C
5003440,-13,X
5003440,-14,X
5003440,-15,C
5003440,-16,0
5003440,-17,C
5003440,-18,C
5003441,0,C
5003441,-1,0
5003441,-2,0
5003441,-3,C
5003441,-4,0
5003441,-5,0
5003441,-6,C
5003441,-7,C
5003441,-8,C
5003441,-9,0
5003441,-10,0
5003441,-11,C
5003441,-12,C
5003441,-13,0
5003442,0,0
5003442,-1,0
5003442,-2,0
5003442,-3,C
5003442,-4,C
5003442,-5,C
5003442,-6,C
5003442,-7,0
5003442,-8,X
5003442,-9,C
5003442,-10,C
5003442,-11,C
5003442,-12,C
5003442,-13,X
5003442,-14,C
5003442,-15,0
5003442,-16,C
5003442,-17,C
5003442,-18,0
5003442,-19,C
5003442,-20,0
5003442,-21,X
5003442,-22,C
5003442,-23,0
5003443,0,X
5003443,-1,3
5003443,-2,0
5003443,-3,C
5003443,-4,X
5003443,-5,0
5003443,-6,1
5003443,-7,0
5003443,-8,0
5003443,-9,0
5003443,-10,0
5003443,-11,C
5003443,-12,0
5003443,-13,C
5003443,-14,3
5003443,-15,0
5003443,-16,3
5003443,-17,C
5003444,0,0
5003444,-1,0
5003444,-2,C
5003444,-3,0
5003444,-4,C
5003444,-5,C
5003444,-6,X
5003444,-7,C
5003444,-8,C
5003444,-9,0
5003444,-10,C
5003444,-11,0
5003444,-12,0
5003445,0,C
5003445,-1,X
5003445,-2,C
5003445,-3,C
5003445,-4,C
5003445,-5,0
5003445,-6,X
5003445,-7,X
5003445,-8,X
5003445,-9,0
5003445,-10,0
5003445,-11,C
5003445,-12,0
5003446,0,0
5003446,-1,2
5003446,-2,1
5003446,-3,0
5003446,-4,0
5003446,-5,C
5003446,-6,C
5003446,-7,3
5003446,-8,2
5003446,-9,C
5003446,-10,C
5003446,-11,C
5003447,0,0
5003447,-1,C
5003447,-2,C
5003447,-3,C
5003447,-4,X
5003447,-5,X
5003447,-6,0
5003447,-7,0
5003447,-8,X
5003447,-9,C
5003447,-10,X
5003447,-11,C
5003447,-12,1
5003447,-13,C
5003447,-14,X
5003447,-15,0
5003448,0,C
5003448,-1,C
5003448,-2,C
5003448,-3,0
5003448,-4,3
5003448,-5,2
5003448,-6,C
5003448,-7,0
5003448,-8,C
5003448,-9,X
5003448,-10,0
5003448,-11,0
5003448,-12,C
5003448,-13,X
5003448,-14,1
5003448,-15,2
5003448,-16,X
5003449,0,0
5003449,-1,0
5003449,-2,0
5003449,-3,C
5003449,-4,C
5003449,-5,C
5003449,-6,C
5003449,-7,1
5003449,-8,C
5003449,-9,C
5003449,-10,C
5003449,-11,0
5003449,-12,C
5003449,-13,0
5003449,-14,C
5003449,-15,C
5003449,-16,C
5003449,-17,0
5003449,-18,C
5003449,-19,X
5003449,-20,C
5003449,-21,X
5003449,-22,C
5003450,0,C
5003450,-1,C
5003450,-2,C
5003450,-3,C
5003450,-4,X
5003450,-5,C
5003450,-6,C
5003450,-7,C
5003450,-8,0
5003450,-9,C
5003450,-10,0
5003450,-11,0
5003450,-12,C
5003451,0,C
5003451,-1,X
5003451,-2,C
5003451,-3,C
5003451,-4,0
5003451,-5,X
5003451,-6,3
5003451,-7,C
5003451,-8,C
5003451,-9,2
5003451,-10,C
5003451,-11,0
5003451,-12,C
5003451,-13,0
5003451,-14,3
5003451,-15,C
5003451,-16,0
5003451,-17,1
5003451,-18,C
5003451,-19,X
5003451,-20,X
5003451,-21,1
5003451,-22,X
5003452,0,0
5003452,-1,C
5003452,-2,C
5003452,-3,X
5003452,-4,C
5003452,-5,C
5003452,-6,C
5003452,-7,1
5003452,-8,C
5003452,-9,C
5003452,-10,C
5003452,-11,0
5003452,-12,C
5003453,0,C
5003453,-1,C
5003453,-2,C
5003453,-3,X
5003453,-4,0
5003453,-5,0
5003453,-6,0
5003453,-7,C
5003453,-8,X
5003453,-9,C
5003453,-10,C
5003453,-11,C
5003453,-12,X
5003453,-13,0
5003454,0,C
5003454,-1,0
5003454,-2,0
5003454,-3,C
5003454,-4,C
5003454,-5,C
5003454,-6,X
5003454,-7,C
5003454,-8,C
5003454,-9,C
5003454,-10,0
5003454,-11,0
5003454,-12,C
5003454,-13,C
5003454,-14,0
5003455,0,C
5003455,-1,0
5003455,-2,C
5003455,-3,0
5003455,-4,C
5003455,-5,C
5003455,-6,0
5003455,-7,C
5003455,-8,C
5003455,-9,X
5003455,-10,1
5003455,-11,0
5003455,-12,C
5003456,0,0
5003456,-1,C
5003456,-2,0
5003456,-3,C
5003456,-4,C
5003456,-5,C
5003456,-6,C
5003456,-7,X
5003456,-8,0
5003456,-9,1
5003456,-10,1
5003456,-11,C
5003456,-12,C
5003457,0,0
5003457,-1,X
5003457,-2,0
5003457,-3,0
5003457,-4,C
5003457,-5,0
5003457,-6,C
5003457,-7,0
5003457,-8,C
5003457,-9,C
5003457,-10,0
5003457,-11,C
5003457,-12,0
5003457,-13,C
5003457,-14,C
5003457,-15,X
5003457,-16,0
5003457,-17,0
5003457,-18,0
5003457,-19,X
5003457,-20,X
5003457,-21,C
5003458,0,C
5003458,-1,X
5003458,-2,0
5003458,-3,0
5003458,-4,C
5003458,-5,X
5003458,-6,C
5003458,-7,C
5003458,-8,X
5003458,-9,0
5003458,-10,C
5003458,-11,0
5003458,-12,C
5003458,-13,C
5003458,-14,0
5003458,-15,X
5003458,-16,C
5003458,-17,0
5003458,-18,0
5003458,-19,X
5003458,-20,C
5003458,-21,C
5003458,-22,C
5003459,0,0
5003459,-1,0
5003459,-2,0
5003459,-3,C
5003459,-4,1
5003459,-5,C
5003459,-6,C
5003459,-7,0
5003459,-8,C
5003459,-9,X
5003459,-10,C
5003459,-11,C
5003459,-12,C
5003459,-13,C
5003460,0,C
5003460,-1,0
5003460,-2,C
5003460,-3,C
5003460,-4,0
5003460,-5,1
5003460,-6,0
5003460,-7,X
5003460,-8,C
5003460,-9,C
5003460,-10,C
5003460,-11,C
5003460,-12,1
5003460,-13,0
5003460,-14,X
5003460,-15,C
5003460,-16,1
5003460,-17,C
5003460,-18,C
5003460,-19,0
5003460,-20,0
5003460,-21,C
5003460,-22,0
5003460,-23,C
5003461,0,0
5003461,-1,0
5003461,-2,0
5003461,-3,0
5003461,-4,C
5003461,-5,C
5003461,-6,C
5003461,-7,C
5003461,-8,C
5003461,-9,C
5003461,-10,C
5003461,-11,0
5003461,-12,C
5003461,-13,0
5003461,-14,C
5003461,-15,C
5003462,0,C
5003462,-1,C
5003462,-2,C
5003462,-3,0
5003462,-4,C
5003462,-5,0
5003462,-6,C
5003462,-7,1
5003462,-8,0
5003462,-9,X
5003462,-10,C
5003462,-11,C
5003462,-12,0
5003462,-13,0
5003463,0,0
5003463,-1,C
5003463,-2,C
5003463,-3,0
5003463,-4,X
5003463,-5,0
5003463,-6,0
5003463,-7,C
5003463,-8,C
5003463,-9,X
5003463,-10,C
5003463,-11,C
5003463,-12,C
5003463,-13,C
5003463,-14,0
5003463,-15,0
5003463,-16,C
5003463,-17,C
5003463,-18,X
5003463,-19,C
5003463,-20,C
5003463,-21,C
5003464,0,5
5003464,-1,2
5003464,-2,C
5003464,-3,C
5003464,-4,0
5003464,-5,C
5003464,-6,C
5003464,-7,0
5003464,-8,C
5003464,-9,0
5003464,-10,0
5003464,-11,X
5003464,-12,0
5003464,-13,X
5003464,-14,4
5003464,-15,C
5003464,-16,X
5003465,0,C
5003465,-1,0
5003465,-2,C
5003465,-3,C
5003465,-4,C
5003465,-5,X
5003465,-6,0
5003465,-7,C
5003465,-8,C
5003465,-9,X
5003465,-10,0
5003465,-11,1
5003465,-12,C
5003465,-13,1
5003465,-14,C
5003465,-15,X
5003466,0,C
5003466,-1,C
5003466,-2,0
5003466,-3,C
5003466,-4,0
5003466,-5,2
5003466,-6,2
5003466,-7,0
5003466,-8,0
5003466,-9,C
5003466,-10,1
5003466,-11,0
5003466,-12,0
5003467,0,X
5003467,-1,C
5003467,-2,0
5003467,-3,C
5003467,-4,0
5003467,-5,C
5003467,-6,C
5003467,-7,C
5003467,-8,C
5003467,-9,C
5003467,-10,C
5003467,-11,C
5003467,-12,C
5003467,-13,0
5003467,-14,C
5003467,-15,0
5003467,-16,C
5003467,-17,X
5003467,-18,C
5003467,-19,0
5003468,0,0
5003468,-1,0
5003468,-2,0
5003468,-3,X
5003468,-4,C
5003468,-5,0
5003468,-6,X
5003468,-7,0
5003468,-8,C
5003468,-9,X
5003468,-10,5
5003468,-11,C
5003468,-12,X
5003468,-13,0
5003468,-14,C
5003468,-15,3
5003468,-16,C
5003468,-17,2
5003468,-18,X
5003469,0,0
5003469,-1,C
5003469,-2,C
5003469,-3,C
5003469,-4,0
5003469,-5,0
5003469,-6,0
5003469,-7,C
5003469,-8,C
5003469,-9,C
5003469,-10,1
5003469,-11,0
5003469,-12,C
5003469,-13,C
5003469,-14,0
5003469,-15,X
5003469,-16,0
5003470,0,C
5003470,-1,1
5003470,-2,C
5003470,-3,X
5003470,-4,C
5003470,-5,C
5003470,-6,C
5003470,-7,C
5003470,-8,C
5003470,-9,X
5003470,-10,0
5003470,-11,0
5003470,-12,X
5003470,-13,0
5003470,-14,X
5003470,-15,C
5003470,-16,C
5003470,-17,C
5003470,-18,C
5003470,-19,X
5003471,0,C
5003471,-1,1
5003471,-2,C
5003471,-3,C
5003471,-4,C
5003471,-5,C
5003471,-6,0
5003471,-7,C
5003471,-8,1
5003471,-9,C
5003471,-10,X
5003471,-11,X
5003471,-12,C
5003471,-13,C
5003471,-14,C
5003471,-15,0
5003471,-16,X
5003471,-17,0
5003472,0,C
5003472,-1,1
5003472,-2,C
5003472,-3,0
5003472,-4,C
5003472,-5,X
5003472,-6,C
5003472,-7,0
5003472,-8,C
5003472,-9,X
5003472,-10,0
5003472,-11,C
5003472,-12,C
5003472,-13,0
5003472,-14,X
5003473,0,C
5003473,-1,2
5003473,-2,0
5003473,-3,X
5003473,-4,0
5003473,-5,C
5003473,-6,1
5003473,-7,0
5003473,-8,C
5003473,-9,C
5003473,-10,0
5003473,-11,0
5003474,0,C
5003474,-1,C
5003474,-2,0
5003474,-3,0
5003474,-4,0
5003474,-5,X
5003474,-6,C
5003474,-7,0
5003474,-8,0
5003474,-9,C
5003474,-10,X
5003474,-11,C
5003474,-12,0
5003474,-13,C
5003474,-14,0
5003474,-15,C
5003474,-16,C
5003474,-17,C
5003474,-18,C
5003474,-19,C
5003474,-20,1
5003475,0,1
5003475,-1,C
5003475,-2,C
5003475,-3,C
5003475,-4,C
5003475,-5,C
5003475,-6,0
5003475,-7,C
5003475,-8,0
5003475,-9,C
5003475,-10,C
5003475,-11,0
5003475,-12,X
5003475,-13,C
5003475,-14,C
5003475,-15,C
5003475,-16,C
5003475,-17,0
5003476,0,C
5003476,-1,C
5003476,-2,C
5003476,-3,0
5003476,-4,0
5003476,-5,C
5003476,-6,C
5003476,-7,1
5003476,-8,C
5003476,-9,1
5003476,-10,C
5003476,-11,0
5003476,-12,C
5003476,-13,C
5003476,-14,C
5003476,-15,C
5003476,-16,C
5003476,-17,X
5003476,-18,0
5003476,-19,0
5003477,0,C
5003477,-1,0
5003477,-2,C
5003477,-3,0
5003477,-4,C
5003477,-5,1
5003477,-6,C
5003477,-7,X
5003477,-8,0
5003477,-9,X
5003477,-10,0
5003477,-11,0
5003477,-12,0
5003477,-13,C
5003477,-14,C
5003477,-15,0
5003478,0,C
5003478,-1,C
5003478,-2,C
5003478,-3,1
5003478,-4,C
5003478,-5,X
5003478,-6,C
5003478,-7,C
5003478,-8,C
5003478,-9,C
5003478,-10,C
5003478,-11,C
5003478,-12,0
5003478,-13,C
5003478,-14,0
5003479,0,0
5003479,-1,C
5003479,-2,C
5003479,-3,C
5003479,-4,0
5003479,-5,0
5003479,-6,C
5003479,-7,0
5003479,-8,0
5003479,-9,C
5003479,-10,0
5003479,-11,X
5003479,-12,C
5003479,-13,C
5003479,-14,X
5003479,-15,0
5003480,0,X
5003480,-1,C
5003480,-2,0
5003480,-3,0
5003480,-4,C
5003480,-5,C
5003480,-6,C
5003480,-7,C
5003480,-8,C
5003480,-9,X
5003480,-10,C
5003480,-11,0
5003480,-12,C
5003480,-13,0
5003480,-14,1
5003481,0,C
5003481,-1,C
5003481,-2,C
5003481,-3,X
5003481,-4,0
